ID,Hours,Machine ID,Department,MSEB Zone,KWH Reading,Consumption,P#F,Parts produced,Molten Metal,Batch ID,Cost of Energy,KWH_Tonne,KWH_part,Date
3581,4,SB2,Shot Blasting,Zone A,72822,220,0.61,62,0,0,"₹ 1,100.00",0,3.548387097,13-Aug-24
3582,5,SB2,Shot Blasting,Zone A,73031,209,0.66,69,0,0,"₹ 1,045.00",0,3.028985507,13-Aug-24
3599,22,SB2,Shot Blasting,Zone A,76608,213,0.67,55,0,0,"₹ 1,065.00",0,3.872727273,13-Aug-24
3600,23,SB2,Shot Blasting,Zone A,76827,219,0.57,60,0,0,"₹ 1,095.00",0,3.65,13-Aug-24
3247,6,SB2,Shot Blasting,Zone B,2802,213,0.56,65,0,0,"₹ 1,491.00",0,3.276923077,30-Jul-24
3248,7,SB2,Shot Blasting,Zone B,3003,201,0.63,77,0,0,"₹ 1,407.00",0,2.61038961,30-Jul-24
3249,8,SB2,Shot Blasting,Zone B,3213,210,0.6,79,0,0,"₹ 1,470.00",0,2.658227848,30-Jul-24
3253,12,SB2,Shot Blasting,Zone B,4068,217,0.6,78,0,0,"₹ 1,519.00",0,2.782051282,30-Jul-24
3254,13,SB2,Shot Blasting,Zone B,4275,207,0.69,80,0,0,"₹ 1,449.00",0,2.5875,30-Jul-24
3255,14,SB2,Shot Blasting,Zone B,4485,210,0.56,67,0,0,"₹ 1,470.00",0,3.134328358,30-Jul-24
3256,15,SB2,Shot Blasting,Zone B,4700,215,0.62,59,0,0,"₹ 1,505.00",0,3.644067797,30-Jul-24
3257,16,SB2,Shot Blasting,Zone B,4908,208,0.67,62,0,0,"₹ 1,456.00",0,3.35483871,30-Jul-24
3258,17,SB2,Shot Blasting,Zone B,5124,216,0.67,55,0,0,"₹ 1,512.00",0,3.927272727,30-Jul-24
3271,6,SB2,Shot Blasting,Zone B,7883,202,0.66,71,0,0,"₹ 1,414.00",0,2.845070423,31-Jul-24
3272,7,SB2,Shot Blasting,Zone B,8092,209,0.62,66,0,0,"₹ 1,463.00",0,3.166666667,31-Jul-24
3273,8,SB2,Shot Blasting,Zone B,8295,203,0.64,66,0,0,"₹ 1,421.00",0,3.075757576,31-Jul-24
3277,12,SB2,Shot Blasting,Zone B,9126,208,0.68,63,0,0,"₹ 1,456.00",0,3.301587302,31-Jul-24
3278,13,SB2,Shot Blasting,Zone B,9340,214,0.63,61,0,0,"₹ 1,498.00",0,3.508196721,31-Jul-24
3279,14,SB2,Shot Blasting,Zone B,9550,210,0.6,54,0,0,"₹ 1,470.00",0,3.888888889,31-Jul-24
3280,15,SB2,Shot Blasting,Zone B,9751,201,0.63,56,0,0,"₹ 1,407.00",0,3.589285714,31-Jul-24
3281,16,SB2,Shot Blasting,Zone B,9967,216,0.57,62,0,0,"₹ 1,512.00",0,3.483870968,31-Jul-24
3282,17,SB2,Shot Blasting,Zone B,10167,200,0.68,54,0,0,"₹ 1,400.00",0,3.703703704,31-Jul-24
3295,6,SB2,Shot Blasting,Zone B,12909,211,0.69,75,0,0,"₹ 1,477.00",0,2.813333333,1-Aug-24
3296,7,SB2,Shot Blasting,Zone B,13109,200,0.61,78,0,0,"₹ 1,400.00",0,2.564102564,1-Aug-24
3297,8,SB2,Shot Blasting,Zone B,13317,208,0.64,72,0,0,"₹ 1,456.00",0,2.888888889,1-Aug-24
3301,12,SB2,Shot Blasting,Zone B,14135,204,0.7,51,0,0,"₹ 1,428.00",0,4,1-Aug-24
3302,13,SB2,Shot Blasting,Zone B,14346,211,0.69,76,0,0,"₹ 1,477.00",0,2.776315789,1-Aug-24
3303,14,SB2,Shot Blasting,Zone B,14548,202,0.62,70,0,0,"₹ 1,414.00",0,2.885714286,1-Aug-24
3304,15,SB2,Shot Blasting,Zone B,14756,208,0.59,65,0,0,"₹ 1,456.00",0,3.2,1-Aug-24
3305,16,SB2,Shot Blasting,Zone B,14966,210,0.6,72,0,0,"₹ 1,470.00",0,2.916666667,1-Aug-24
3306,17,SB2,Shot Blasting,Zone B,15167,201,0.68,50,0,0,"₹ 1,407.00",0,4.02,1-Aug-24
3319,6,SB2,Shot Blasting,Zone B,17902,215,0.61,63,0,0,"₹ 1,505.00",0,3.412698413,2-Aug-24
3320,7,SB2,Shot Blasting,Zone B,18115,213,0.55,50,0,0,"₹ 1,491.00",0,4.26,2-Aug-24
3321,8,SB2,Shot Blasting,Zone B,18330,215,0.67,71,0,0,"₹ 1,505.00",0,3.028169014,2-Aug-24
3325,12,SB2,Shot Blasting,Zone B,19166,201,0.63,69,0,0,"₹ 1,407.00",0,2.913043478,2-Aug-24
3326,13,SB2,Shot Blasting,Zone B,19382,216,0.57,60,0,0,"₹ 1,512.00",0,3.6,2-Aug-24
3327,14,SB2,Shot Blasting,Zone B,19588,206,0.61,73,0,0,"₹ 1,442.00",0,2.821917808,2-Aug-24
3328,15,SB2,Shot Blasting,Zone B,19795,207,0.57,72,0,0,"₹ 1,449.00",0,2.875,2-Aug-24
3329,16,SB2,Shot Blasting,Zone B,19995,200,0.63,75,0,0,"₹ 1,400.00",0,2.666666667,2-Aug-24
3330,17,SB2,Shot Blasting,Zone B,20209,214,0.66,64,0,0,"₹ 1,498.00",0,3.34375,2-Aug-24
3343,6,SB2,Shot Blasting,Zone B,22925,206,0.69,76,0,0,"₹ 1,442.00",0,2.710526316,3-Aug-24
3344,7,SB2,Shot Blasting,Zone B,23140,215,0.6,75,0,0,"₹ 1,505.00",0,2.866666667,3-Aug-24
3345,8,SB2,Shot Blasting,Zone B,23346,206,0.66,57,0,0,"₹ 1,442.00",0,3.614035088,3-Aug-24
3349,12,SB2,Shot Blasting,Zone B,24197,214,0.65,58,0,0,"₹ 1,498.00",0,3.689655172,3-Aug-24
3350,13,SB2,Shot Blasting,Zone B,24407,210,0.69,61,0,0,"₹ 1,470.00",0,3.442622951,3-Aug-24
3351,14,SB2,Shot Blasting,Zone B,24625,218,0.65,73,0,0,"₹ 1,526.00",0,2.98630137,3-Aug-24
3352,15,SB2,Shot Blasting,Zone B,24844,219,0.57,64,0,0,"₹ 1,533.00",0,3.421875,3-Aug-24
3353,16,SB2,Shot Blasting,Zone B,25044,200,0.61,65,0,0,"₹ 1,400.00",0,3.076923077,3-Aug-24
3354,17,SB2,Shot Blasting,Zone B,25256,212,0.59,78,0,0,"₹ 1,484.00",0,2.717948718,3-Aug-24
3367,6,SB2,Shot Blasting,Zone B,27968,213,0.67,61,0,0,"₹ 1,491.00",0,3.491803279,4-Aug-24
3368,7,SB2,Shot Blasting,Zone B,28183,215,0.61,69,0,0,"₹ 1,505.00",0,3.115942029,4-Aug-24
3369,8,SB2,Shot Blasting,Zone B,28387,204,0.69,78,0,0,"₹ 1,428.00",0,2.615384615,4-Aug-24
3373,12,SB2,Shot Blasting,Zone B,29224,204,0.61,79,0,0,"₹ 1,428.00",0,2.582278481,4-Aug-24
3374,13,SB2,Shot Blasting,Zone B,29431,207,0.63,55,0,0,"₹ 1,449.00",0,3.763636364,4-Aug-24
3375,14,SB2,Shot Blasting,Zone B,29638,207,0.65,52,0,0,"₹ 1,449.00",0,3.980769231,4-Aug-24
3376,15,SB2,Shot Blasting,Zone B,29838,200,0.64,80,0,0,"₹ 1,400.00",0,2.5,4-Aug-24
3377,16,SB2,Shot Blasting,Zone B,30053,215,0.6,80,0,0,"₹ 1,505.00",0,2.6875,4-Aug-24
3378,17,SB2,Shot Blasting,Zone B,30259,206,0.65,79,0,0,"₹ 1,442.00",0,2.607594937,4-Aug-24
3391,6,SB2,Shot Blasting,Zone B,33030,218,0.61,68,0,0,"₹ 1,526.00",0,3.205882353,5-Aug-24
3392,7,SB2,Shot Blasting,Zone B,33231,201,0.7,75,0,0,"₹ 1,407.00",0,2.68,5-Aug-24
3393,8,SB2,Shot Blasting,Zone B,33442,211,0.57,57,0,0,"₹ 1,477.00",0,3.701754386,5-Aug-24
3397,12,SB2,Shot Blasting,Zone B,34273,220,0.67,71,0,0,"₹ 1,540.00",0,3.098591549,5-Aug-24
3398,13,SB2,Shot Blasting,Zone B,34478,205,0.62,56,0,0,"₹ 1,435.00",0,3.660714286,5-Aug-24
3399,14,SB2,Shot Blasting,Zone B,34695,217,0.7,69,0,0,"₹ 1,519.00",0,3.144927536,5-Aug-24
3400,15,SB2,Shot Blasting,Zone B,34897,202,0.65,62,0,0,"₹ 1,414.00",0,3.258064516,5-Aug-24
3401,16,SB2,Shot Blasting,Zone B,35105,208,0.61,69,0,0,"₹ 1,456.00",0,3.014492754,5-Aug-24
3402,17,SB2,Shot Blasting,Zone B,35316,211,0.66,65,0,0,"₹ 1,477.00",0,3.246153846,5-Aug-24
3415,6,SB2,Shot Blasting,Zone B,38006,204,0.63,62,0,0,"₹ 1,428.00",0,3.290322581,6-Aug-24
3416,7,SB2,Shot Blasting,Zone B,38215,209,0.6,77,0,0,"₹ 1,463.00",0,2.714285714,6-Aug-24
3417,8,SB2,Shot Blasting,Zone B,38432,217,0.66,69,0,0,"₹ 1,519.00",0,3.144927536,6-Aug-24
3421,12,SB2,Shot Blasting,Zone B,39287,213,0.64,50,0,0,"₹ 1,491.00",0,4.26,6-Aug-24
3422,13,SB2,Shot Blasting,Zone B,39502,215,0.62,56,0,0,"₹ 1,505.00",0,3.839285714,6-Aug-24
3423,14,SB2,Shot Blasting,Zone B,39702,200,0.67,80,0,0,"₹ 1,400.00",0,2.5,6-Aug-24
3424,15,SB2,Shot Blasting,Zone B,39916,214,0.62,72,0,0,"₹ 1,498.00",0,2.972222222,6-Aug-24
3425,16,SB2,Shot Blasting,Zone B,40126,210,0.61,50,0,0,"₹ 1,470.00",0,4.2,6-Aug-24
3426,17,SB2,Shot Blasting,Zone B,40343,217,0.56,61,0,0,"₹ 1,519.00",0,3.557377049,6-Aug-24
3439,6,SB2,Shot Blasting,Zone B,43082,218,0.59,70,0,0,"₹ 1,526.00",0,3.114285714,7-Aug-24
3440,7,SB2,Shot Blasting,Zone B,43282,200,0.56,67,0,0,"₹ 1,400.00",0,2.985074627,7-Aug-24
3441,8,SB2,Shot Blasting,Zone B,43484,202,0.62,62,0,0,"₹ 1,414.00",0,3.258064516,7-Aug-24
3445,12,SB2,Shot Blasting,Zone B,44307,208,0.63,80,0,0,"₹ 1,456.00",0,2.6,7-Aug-24
3446,13,SB2,Shot Blasting,Zone B,44519,212,0.69,66,0,0,"₹ 1,484.00",0,3.212121212,7-Aug-24
3447,14,SB2,Shot Blasting,Zone B,44733,214,0.67,76,0,0,"₹ 1,498.00",0,2.815789474,7-Aug-24
3448,15,SB2,Shot Blasting,Zone B,44943,210,0.68,79,0,0,"₹ 1,470.00",0,2.658227848,7-Aug-24
3449,16,SB2,Shot Blasting,Zone B,45160,217,0.7,52,0,0,"₹ 1,519.00",0,4.173076923,7-Aug-24
3450,17,SB2,Shot Blasting,Zone B,45380,220,0.68,79,0,0,"₹ 1,540.00",0,2.784810127,7-Aug-24
3463,6,SB2,Shot Blasting,Zone B,48076,219,0.64,50,0,0,"₹ 1,533.00",0,4.38,8-Aug-24
3464,7,SB2,Shot Blasting,Zone B,48284,208,0.58,75,0,0,"₹ 1,456.00",0,2.773333333,8-Aug-24
3465,8,SB2,Shot Blasting,Zone B,48490,206,0.63,57,0,0,"₹ 1,442.00",0,3.614035088,8-Aug-24
3469,12,SB2,Shot Blasting,Zone B,49342,216,0.63,59,0,0,"₹ 1,512.00",0,3.661016949,8-Aug-24
3470,13,SB2,Shot Blasting,Zone B,49561,219,0.56,64,0,0,"₹ 1,533.00",0,3.421875,8-Aug-24
3471,14,SB2,Shot Blasting,Zone B,49779,218,0.65,73,0,0,"₹ 1,526.00",0,2.98630137,8-Aug-24
3472,15,SB2,Shot Blasting,Zone B,49997,218,0.58,58,0,0,"₹ 1,526.00",0,3.75862069,8-Aug-24
3473,16,SB2,Shot Blasting,Zone B,50200,203,0.64,77,0,0,"₹ 1,421.00",0,2.636363636,8-Aug-24
3474,17,SB2,Shot Blasting,Zone B,50405,205,0.63,69,0,0,"₹ 1,435.00",0,2.971014493,8-Aug-24
3487,6,SB2,Shot Blasting,Zone B,53112,211,0.68,55,0,0,"₹ 1,477.00",0,3.836363636,9-Aug-24
3488,7,SB2,Shot Blasting,Zone B,53329,217,0.67,78,0,0,"₹ 1,519.00",0,2.782051282,9-Aug-24
3489,8,SB2,Shot Blasting,Zone B,53534,205,0.55,55,0,0,"₹ 1,435.00",0,3.727272727,9-Aug-24
3493,12,SB2,Shot Blasting,Zone B,54375,218,0.69,80,0,0,"₹ 1,526.00",0,2.725,9-Aug-24
3494,13,SB2,Shot Blasting,Zone B,54580,205,0.64,60,0,0,"₹ 1,435.00",0,3.416666667,9-Aug-24
3495,14,SB2,Shot Blasting,Zone B,54797,217,0.61,72,0,0,"₹ 1,519.00",0,3.013888889,9-Aug-24
3496,15,SB2,Shot Blasting,Zone B,54998,201,0.63,68,0,0,"₹ 1,407.00",0,2.955882353,9-Aug-24
3497,16,SB2,Shot Blasting,Zone B,55211,213,0.68,55,0,0,"₹ 1,491.00",0,3.872727273,9-Aug-24
3498,17,SB2,Shot Blasting,Zone B,55429,218,0.64,79,0,0,"₹ 1,526.00",0,2.759493671,9-Aug-24
3511,6,SB2,Shot Blasting,Zone B,58143,208,0.57,55,0,0,"₹ 1,456.00",0,3.781818182,10-Aug-24
3512,7,SB2,Shot Blasting,Zone B,58360,217,0.66,55,0,0,"₹ 1,519.00",0,3.945454545,10-Aug-24
3513,8,SB2,Shot Blasting,Zone B,58563,203,0.6,77,0,0,"₹ 1,421.00",0,2.636363636,10-Aug-24
3517,12,SB2,Shot Blasting,Zone B,59400,213,0.56,57,0,0,"₹ 1,491.00",0,3.736842105,10-Aug-24
3518,13,SB2,Shot Blasting,Zone B,59615,215,0.67,70,0,0,"₹ 1,505.00",0,3.071428571,10-Aug-24
3519,14,SB2,Shot Blasting,Zone B,59825,210,0.67,74,0,0,"₹ 1,470.00",0,2.837837838,10-Aug-24
3520,15,SB2,Shot Blasting,Zone B,60040,215,0.58,63,0,0,"₹ 1,505.00",0,3.412698413,10-Aug-24
3521,16,SB2,Shot Blasting,Zone B,60249,209,0.6,56,0,0,"₹ 1,463.00",0,3.732142857,10-Aug-24
3522,17,SB2,Shot Blasting,Zone B,60452,203,0.62,72,0,0,"₹ 1,421.00",0,2.819444444,10-Aug-24
3535,6,SB2,Shot Blasting,Zone B,63162,209,0.57,56,0,0,"₹ 1,463.00",0,3.732142857,11-Aug-24
3536,7,SB2,Shot Blasting,Zone B,63374,212,0.67,50,0,0,"₹ 1,484.00",0,4.24,11-Aug-24
3537,8,SB2,Shot Blasting,Zone B,63588,214,0.63,55,0,0,"₹ 1,498.00",0,3.890909091,11-Aug-24
3541,12,SB2,Shot Blasting,Zone B,64429,216,0.65,67,0,0,"₹ 1,512.00",0,3.223880597,11-Aug-24
3542,13,SB2,Shot Blasting,Zone B,64643,214,0.56,57,0,0,"₹ 1,498.00",0,3.754385965,11-Aug-24
3543,14,SB2,Shot Blasting,Zone B,64844,201,0.58,66,0,0,"₹ 1,407.00",0,3.045454545,11-Aug-24
3544,15,SB2,Shot Blasting,Zone B,65060,216,0.65,61,0,0,"₹ 1,512.00",0,3.540983607,11-Aug-24
3545,16,SB2,Shot Blasting,Zone B,65269,209,0.69,60,0,0,"₹ 1,463.00",0,3.483333333,11-Aug-24
3546,17,SB2,Shot Blasting,Zone B,65486,217,0.63,66,0,0,"₹ 1,519.00",0,3.287878788,11-Aug-24
3559,6,SB2,Shot Blasting,Zone B,68195,212,0.69,70,0,0,"₹ 1,484.00",0,3.028571429,12-Aug-24
3560,7,SB2,Shot Blasting,Zone B,68396,201,0.55,63,0,0,"₹ 1,407.00",0,3.19047619,12-Aug-24
3561,8,SB2,Shot Blasting,Zone B,68609,213,0.66,57,0,0,"₹ 1,491.00",0,3.736842105,12-Aug-24
3565,12,SB2,Shot Blasting,Zone B,69440,204,0.67,55,0,0,"₹ 1,428.00",0,3.709090909,12-Aug-24
3566,13,SB2,Shot Blasting,Zone B,69644,204,0.69,62,0,0,"₹ 1,428.00",0,3.290322581,12-Aug-24
3567,14,SB2,Shot Blasting,Zone B,69846,202,0.69,75,0,0,"₹ 1,414.00",0,2.693333333,12-Aug-24
3568,15,SB2,Shot Blasting,Zone B,70065,219,0.6,73,0,0,"₹ 1,533.00",0,3,12-Aug-24
3569,16,SB2,Shot Blasting,Zone B,70265,200,0.63,70,0,0,"₹ 1,400.00",0,2.857142857,12-Aug-24
3570,17,SB2,Shot Blasting,Zone B,70480,215,0.63,53,0,0,"₹ 1,505.00",0,4.056603774,12-Aug-24
3583,6,SB2,Shot Blasting,Zone B,73232,201,0.6,74,0,0,"₹ 1,407.00",0,2.716216216,13-Aug-24
3584,7,SB2,Shot Blasting,Zone B,73433,201,0.65,52,0,0,"₹ 1,407.00",0,3.865384615,13-Aug-24
3585,8,SB2,Shot Blasting,Zone B,73642,209,0.61,80,0,0,"₹ 1,463.00",0,2.6125,13-Aug-24
3589,12,SB2,Shot Blasting,Zone B,74479,209,0.66,56,0,0,"₹ 1,463.00",0,3.732142857,13-Aug-24
3590,13,SB2,Shot Blasting,Zone B,74699,220,0.67,67,0,0,"₹ 1,540.00",0,3.28358209,13-Aug-24
3591,14,SB2,Shot Blasting,Zone B,74915,216,0.68,56,0,0,"₹ 1,512.00",0,3.857142857,13-Aug-24
3592,15,SB2,Shot Blasting,Zone B,75118,203,0.67,52,0,0,"₹ 1,421.00",0,3.903846154,13-Aug-24
3593,16,SB2,Shot Blasting,Zone B,75336,218,0.56,59,0,0,"₹ 1,526.00",0,3.694915254,13-Aug-24
3594,17,SB2,Shot Blasting,Zone B,75553,217,0.67,71,0,0,"₹ 1,519.00",0,3.056338028,13-Aug-24
3961,0,MM1,Moulding,Zone A,1044,17,0.89,48,0,0,₹ 85.00,0,0.3541666667,30-Jul-24
3962,1,MM1,Moulding,Zone A,1061,17,0.86,57,0,0,₹ 85.00,0,0.298245614,30-Jul-24
3963,2,MM1,Moulding,Zone A,1081,20,0.89,45,0,0,₹ 100.00,0,0.4444444444,30-Jul-24
3964,3,MM1,Moulding,Zone A,1097,16,0.87,47,0,0,₹ 80.00,0,0.3404255319,30-Jul-24
3965,4,MM1,Moulding,Zone A,1112,15,0.85,60,0,0,₹ 75.00,0,0.25,30-Jul-24
3966,5,MM1,Moulding,Zone A,1130,18,0.86,57,0,0,₹ 90.00,0,0.3157894737,30-Jul-24
3967,6,MM1,Moulding,Zone B,1148,18,0.88,50,0,0,₹ 126.00,0,0.36,30-Jul-24
3968,7,MM1,Moulding,Zone B,1165,17,0.89,45,0,0,₹ 119.00,0,0.3777777778,30-Jul-24
3969,8,MM1,Moulding,Zone B,1185,20,0.9,59,0,0,₹ 140.00,0,0.3389830508,30-Jul-24
3970,9,MM1,Moulding,Zone C,1201,16,0.89,52,0,0,₹ 144.00,0,0.3076923077,30-Jul-24
3971,10,MM1,Moulding,Zone C,1217,16,0.88,52,0,0,₹ 144.00,0,0.3076923077,30-Jul-24
3973,12,MM1,Moulding,Zone B,1254,18,0.86,59,0,0,₹ 126.00,0,0.3050847458,30-Jul-24
3977,16,MM1,Moulding,Zone B,1331,20,0.87,55,0,0,₹ 140.00,0,0.3636363636,30-Jul-24
3978,17,MM1,Moulding,Zone B,1347,16,0.88,48,0,0,₹ 112.00,0,0.3333333333,30-Jul-24
3979,18,MM1,Moulding,Zone D,1364,17,0.85,47,0,0,₹ 187.00,0,0.3617021277,30-Jul-24
3980,19,MM1,Moulding,Zone D,1382,18,0.86,50,0,0,₹ 198.00,0,0.36,30-Jul-24
3982,21,MM1,Moulding,Zone D,1417,16,0.85,56,0,0,₹ 176.00,0,0.2857142857,30-Jul-24
3983,22,MM1,Moulding,Zone A,1435,18,0.88,53,0,0,₹ 90.00,0,0.3396226415,30-Jul-24
3984,23,MM1,Moulding,Zone A,1453,18,0.86,58,0,0,₹ 90.00,0,0.3103448276,30-Jul-24
3985,0,MM1,Moulding,Zone A,1470,17,0.87,53,0,0,₹ 85.00,0,0.320754717,31-Jul-24
3986,1,MM1,Moulding,Zone A,1486,16,0.88,47,0,0,₹ 80.00,0,0.3404255319,31-Jul-24
3987,2,MM1,Moulding,Zone A,1504,18,0.87,60,0,0,₹ 90.00,0,0.3,31-Jul-24
3988,3,MM1,Moulding,Zone A,1520,16,0.87,54,0,0,₹ 80.00,0,0.2962962963,31-Jul-24
3989,4,MM1,Moulding,Zone A,1537,17,0.9,54,0,0,₹ 85.00,0,0.3148148148,31-Jul-24
3990,5,MM1,Moulding,Zone A,1554,17,0.88,48,0,0,₹ 85.00,0,0.3541666667,31-Jul-24
3991,6,MM1,Moulding,Zone B,1571,17,0.86,58,0,0,₹ 119.00,0,0.2931034483,31-Jul-24
3992,7,MM1,Moulding,Zone B,1588,17,0.87,57,0,0,₹ 119.00,0,0.298245614,31-Jul-24
3993,8,MM1,Moulding,Zone B,1606,18,0.89,53,0,0,₹ 126.00,0,0.3396226415,31-Jul-24
3994,9,MM1,Moulding,Zone C,1624,18,0.86,59,0,0,₹ 162.00,0,0.3050847458,31-Jul-24
3995,10,MM1,Moulding,Zone C,1642,18,0.89,50,0,0,₹ 162.00,0,0.36,31-Jul-24
3996,11,MM1,Moulding,Zone C,1662,20,0.89,53,0,0,₹ 180.00,0,0.3773584906,31-Jul-24
3999,14,MM1,Moulding,Zone B,1716,16,0.85,52,0,0,₹ 112.00,0,0.3076923077,31-Jul-24
4000,15,MM1,Moulding,Zone B,1731,15,0.86,58,0,0,₹ 105.00,0,0.2586206897,31-Jul-24
4001,16,MM1,Moulding,Zone B,1751,20,0.87,49,0,0,₹ 140.00,0,0.4081632653,31-Jul-24
4002,17,MM1,Moulding,Zone B,1771,20,0.9,57,0,0,₹ 140.00,0,0.350877193,31-Jul-24
4003,18,MM1,Moulding,Zone D,1786,15,0.9,54,0,0,₹ 165.00,0,0.2777777778,31-Jul-24
4004,19,MM1,Moulding,Zone D,1801,15,0.87,56,0,0,₹ 165.00,0,0.2678571429,31-Jul-24
4005,20,MM1,Moulding,Zone D,1821,20,0.88,58,0,0,₹ 220.00,0,0.3448275862,31-Jul-24
4006,21,MM1,Moulding,Zone D,1838,17,0.88,52,0,0,₹ 187.00,0,0.3269230769,31-Jul-24
4007,22,MM1,Moulding,Zone A,1856,18,0.88,50,0,0,₹ 90.00,0,0.36,31-Jul-24
4008,23,MM1,Moulding,Zone A,1871,15,0.87,49,0,0,₹ 75.00,0,0.306122449,31-Jul-24
4009,0,MM1,Moulding,Zone A,1891,20,0.85,51,0,0,₹ 100.00,0,0.3921568627,1-Aug-24
4010,1,MM1,Moulding,Zone A,1906,15,0.9,55,0,0,₹ 75.00,0,0.2727272727,1-Aug-24
4011,2,MM1,Moulding,Zone A,1923,17,0.88,55,0,0,₹ 85.00,0,0.3090909091,1-Aug-24
4013,4,MM1,Moulding,Zone A,1957,15,0.87,49,0,0,₹ 75.00,0,0.306122449,1-Aug-24
4016,7,MM1,Moulding,Zone B,2013,18,0.89,54,0,0,₹ 126.00,0,0.3333333333,1-Aug-24
4017,8,MM1,Moulding,Zone B,2033,20,0.89,47,0,0,₹ 140.00,0,0.4255319149,1-Aug-24
4018,9,MM1,Moulding,Zone C,2048,15,0.87,56,0,0,₹ 135.00,0,0.2678571429,1-Aug-24
4019,10,MM1,Moulding,Zone C,2066,18,0.88,56,0,0,₹ 162.00,0,0.3214285714,1-Aug-24
4021,12,MM1,Moulding,Zone B,2102,17,0.88,53,0,0,₹ 119.00,0,0.320754717,1-Aug-24
4023,14,MM1,Moulding,Zone B,2137,16,0.87,55,0,0,₹ 112.00,0,0.2909090909,1-Aug-24
4025,16,MM1,Moulding,Zone B,2171,15,0.86,58,0,0,₹ 105.00,0,0.2586206897,1-Aug-24
4026,17,MM1,Moulding,Zone B,2186,15,0.88,56,0,0,₹ 105.00,0,0.2678571429,1-Aug-24
4028,19,MM1,Moulding,Zone D,2220,15,0.85,45,0,0,₹ 165.00,0,0.3333333333,1-Aug-24
4029,20,MM1,Moulding,Zone D,2238,18,0.86,49,0,0,₹ 198.00,0,0.3673469388,1-Aug-24
4030,21,MM1,Moulding,Zone D,2253,15,0.9,59,0,0,₹ 165.00,0,0.2542372881,1-Aug-24
4031,22,MM1,Moulding,Zone A,2273,20,0.87,59,0,0,₹ 100.00,0,0.3389830508,1-Aug-24
4032,23,MM1,Moulding,Zone A,2289,16,0.88,51,0,0,₹ 80.00,0,0.3137254902,1-Aug-24
4033,0,MM1,Moulding,Zone A,2307,18,0.87,59,0,0,₹ 90.00,0,0.3050847458,2-Aug-24
4034,1,MM1,Moulding,Zone A,2327,20,0.88,45,0,0,₹ 100.00,0,0.4444444444,2-Aug-24
4035,2,MM1,Moulding,Zone A,2345,18,0.88,55,0,0,₹ 90.00,0,0.3272727273,2-Aug-24
4036,3,MM1,Moulding,Zone A,2361,16,0.88,60,0,0,₹ 80.00,0,0.2666666667,2-Aug-24
4038,5,MM1,Moulding,Zone A,2396,16,0.9,49,0,0,₹ 80.00,0,0.3265306122,2-Aug-24
4039,6,MM1,Moulding,Zone B,2416,20,0.87,60,0,0,₹ 140.00,0,0.3333333333,2-Aug-24
4040,7,MM1,Moulding,Zone B,2433,17,0.87,52,0,0,₹ 119.00,0,0.3269230769,2-Aug-24
4041,8,MM1,Moulding,Zone B,2453,20,0.86,50,0,0,₹ 140.00,0,0.4,2-Aug-24
4042,9,MM1,Moulding,Zone C,2473,20,0.85,55,0,0,₹ 180.00,0,0.3636363636,2-Aug-24
4044,11,MM1,Moulding,Zone C,2508,16,0.88,60,0,0,₹ 144.00,0,0.2666666667,2-Aug-24
4045,12,MM1,Moulding,Zone B,2525,17,0.89,53,0,0,₹ 119.00,0,0.320754717,2-Aug-24
4046,13,MM1,Moulding,Zone B,2543,18,0.89,49,0,0,₹ 126.00,0,0.3673469388,2-Aug-24
4047,14,MM1,Moulding,Zone B,2558,15,0.87,53,0,0,₹ 105.00,0,0.2830188679,2-Aug-24
4048,15,MM1,Moulding,Zone B,2576,18,0.85,53,0,0,₹ 126.00,0,0.3396226415,2-Aug-24
4049,16,MM1,Moulding,Zone B,2596,20,0.89,50,0,0,₹ 140.00,0,0.4,2-Aug-24
4050,17,MM1,Moulding,Zone B,2616,20,0.89,57,0,0,₹ 140.00,0,0.350877193,2-Aug-24
4051,18,MM1,Moulding,Zone D,2631,15,0.9,51,0,0,₹ 165.00,0,0.2941176471,2-Aug-24
4052,19,MM1,Moulding,Zone D,2648,17,0.87,46,0,0,₹ 187.00,0,0.3695652174,2-Aug-24
4053,20,MM1,Moulding,Zone D,2663,15,0.88,59,0,0,₹ 165.00,0,0.2542372881,2-Aug-24
4054,21,MM1,Moulding,Zone D,2679,16,0.87,49,0,0,₹ 176.00,0,0.3265306122,2-Aug-24
4055,22,MM1,Moulding,Zone A,2699,20,0.86,47,0,0,₹ 100.00,0,0.4255319149,2-Aug-24
4056,23,MM1,Moulding,Zone A,2715,16,0.89,46,0,0,₹ 80.00,0,0.347826087,2-Aug-24
4057,0,MM1,Moulding,Zone A,2733,18,0.9,59,0,0,₹ 90.00,0,0.3050847458,3-Aug-24
4060,3,MM1,Moulding,Zone A,2789,18,0.89,47,0,0,₹ 90.00,0,0.3829787234,3-Aug-24
4061,4,MM1,Moulding,Zone A,2804,15,0.9,45,0,0,₹ 75.00,0,0.3333333333,3-Aug-24
4062,5,MM1,Moulding,Zone A,2820,16,0.86,48,0,0,₹ 80.00,0,0.3333333333,3-Aug-24
4063,6,MM1,Moulding,Zone B,2837,17,0.88,50,0,0,₹ 119.00,0,0.34,3-Aug-24
4064,7,MM1,Moulding,Zone B,2855,18,0.88,58,0,0,₹ 126.00,0,0.3103448276,3-Aug-24
